page_id,title,revision_id,page_length,article_quality_prediction
30263112,Omar Benjelloun,1245187417,4860,Start
41375292,Rochdi Chraibi,1245329843,2720,Stub
64666043,Saaïd Amzazi,1249054415,4207,Stub
62030598,Abdelaziz El Omari,1168135452,8225,Start
3876710,Abdelkrim Motii,1245329075,1616,Stub
68624641,Abdellatif Ouahbi,1244051321,7274,Start
30259172,Abdellatif Zeroual,1244051612,2510,Stub
33865760,Abdelwahed Radi,1244843050,4470,Stub
1982107,Afonso Dhlakama,1240532685,17775,C
76910708,Antonio Augusto Eduardo Namburete,1232941744,5018,Start
5153358,Azzeddine Laraki,1246571939,10473,C
35764932,Basilio Muhate,1246373223,2904,Stub
70333445,Ben Africa,1222863168,2812,Start
51813351,Brahim Zniber,1250235910,10160,C
4895017,Carlos Cardoso (journalist),1249355860,6116,Start
49417229,Chafik Rachadi,1243833613,14249,C
36060961,Fathallah Sijilmassi,1245187124,6448,Start
2242841,Helder Francisco Malauene,1065685422,1032,Stub
33008473,Hendrina Afrikaner,1154144271,1833,Stub
68735333,Ilyas El Omari,1244051318,2541,Stub
27830677,Jager Afrikaner,1229945721,4559,Start
31397203,Janet Mondlane,1246373216,3392,Start
36697233,Khalid Naciri,1244051184,3864,Stub
27932385,Klaas Afrikaner,1246430439,1759,Stub
14668286,Marcelino dos Santos,1246373256,15575,C
63724267,Mohamed Hassan Ouazzani,1245328779,3221,Start
37476423,Mohammed Allal Sinaceur,1243832655,4114,Start
5153314,Mohammed Karim Lamrani,1243832238,11516,C
68687729,Mohammed Sajid (politician),1245188824,3051,Stub
226113,Mohammed VI of Morocco,1250885775,99615,B
54267738,Mohammed Ziane,1245328571,7621,C
28482753,Mohammed al-Makki al-Nasiri,1245184093,1780,Stub
33865465,Mohand Laenser,1244052275,3964,Stub
52485833,Murade Isaac Murargy,1041131952,2577,Stub
62003371,Mário Albino,1042139227,3973,Start
54255141,Nasser Zefzafi,1249091080,8820,C
69973398,Nyeleti Brooke Mondlane,1226211423,1306,Stub
75220066,Sidi Hamdi Ould Errachid,1244051074,7607,Start
28621279,Sidi al-Ayachi,1245187768,3663,Start
69973505,Stella da Graça Pinto Novo Zeca,1070241018,1157,Stub
4670577,Tomaz Salomão,1246373248,3979,Stub
35103277,Yassir Znagui,1244051523,2685,Stub
48842066,Zoulikha Nasri,1245185105,5895,Start
74543827,Abner Nuule,1188297660,2330,Stub
72928133,Anna Shiweda,1234683725,3765,Start
73580860,Bedraj Singh,1239549671,3280,Stub
76923293,Bhim Bahadur Bhandari,1232672287,4953,Stub
56928337,Bishal Khadka,1210988854,2204,Stub
70875642,Chakra Prasad Bastola,1248275701,4113,Start
77409263,Chet Narayan Acharya,1240717301,4763,Stub
70335337,Cornelius van Wyk,1077993801,2068,Stub
70335723,Dap Izaaks,1194709273,1899,Stub
58782267,Devi Khadka,1243242828,6310,Start
51875701,Dhokal Singh Basnyat,1223085375,1111,Stub
75563577,Duminga Ndala,1217984989,2812,Start
21106432,Eben van Zijl,1203276921,2893,Start
77640570,Ek Raj Karki,1241622160,3760,Stub
32090864,Erastus Tjejamba,1214738394,1156,Stub
77386585,Esme Sophia Isaack,1237419382,2847,Start
38837901,Gagan Singh Bhandari,1223075157,3426,Start
77551286,Ghanashyam Bhandari,1241303409,4650,Stub
70985274,Gopal Kumar Basnet,1189925024,2181,Stub
40066151,Gore Bahadur Khapangi,1220894158,4238,Stub
32090913,Gottlob Mbaukua,1214738217,1248,Stub
38789791,Harka Gurung,1243223649,7895,Start
77107966,Jhalak Bahadur Magar,1241302999,5213,Stub
70334277,John McNab,1209744541,3141,Start
76922100,Koili Devi Chaudhary,1229219802,5053,Stub
69882944,Mahendra Bahadur Bista,1240109611,3705,Stub
33560939,Manasse ǃNoreseb,1015106908,7806,C
65175942,Maxie Minnaar,1105191855,5464,Start
47698985,Mohan Baral,1174999517,878,Stub
77408266,Narayan Prasad Dahal,1241634031,1041,Stub
33375770,Nehale Mpingana,1171515390,4818,Start
34983532,Prem Bahadur Kansakar,1206443756,10027,C
41146207,Rajanra KC,1160122772,5154,Stub
71004910,Rajendra Laxmi Gaire,1189923087,3385,Stub
69328343,Ram Chandra Jha,1211204880,10624,Start
56826865,Ratneshwar Lal Kayastha,1130432472,5887,Start
56177114,Sheikh Abul Kalam Azad (Nepali politician),1246987820,9259,C
67626469,Surya Bahadur KC,1236558469,2670,Stub
17003725,Thimoteus Tjamuaha,1214738431,1096,Stub
37744378,Yadunath Khanal,1229751756,7470,Start
66662246,Antonio Lacayo,1238496892,6031,Start
51813377,Bam Shah,1247940215,3057,Start
70985630,Bhuwan Bahadur Sunar,1095758222,2276,Stub
59974012,Bidhyanath Pokhrel,1249925702,4542,Start
34664121,Bishnu Pratap Shah,1230592998,7208,Start
65791159,Chiri Babu Maharjan,1225880924,14440,C
31023945,Dharma Ratna Yami,1236294046,11261,C
61161619,Dhir Shumsher Rana,1236923553,35082,FA
37977356,Diamond Shumsher Rana,1213647742,2872,Stub
66081893,Edipcia Dubón,1230517724,2892,Start
62358200,Gajraj Mishra,1162142104,8327,C
51974148,Ganesh Pandey,1229387790,7219,Start
66455624,George Henriquez,1235950449,9784,C
70985324,Goma Devi Timilsina,1151619454,2374,Stub
71630525,Guillermo Arce Castaño,1112499974,2395,Stub
8087034,José Francisco Cardenal,1017388553,2712,Start
72335232,Juan Espinosa (politician),1229957977,2601,Start
66484843,Juan Sebastián Chamorro,1240734860,8255,C
73580966,Khadga Bahadur Pokharel,1153778069,2987,Stub
67911093,Krishna Chandra Nepali Pokharel,1239991520,9003,C
73580910,Krishna Kumar B.C.,1152130342,3028,Stub
52778935,Laxman Rajbanshi,1092220542,1282,Stub
43199317,Leela Mani Paudyal,1237921754,7909,C
67035495,Luis Fley,1241795833,3763,Start
74373144,Nani Maiya Dahal,1241969646,3889,Start
872279,Oscar Danilo Blandón,1228542724,6327,Start
56740467,Pande family,1245985625,31253,GA
68056653,Pedro Joaquín Chamorro Barrios,1235600173,20865,C
73420796,Prakash Bahadur Deuba,1151772869,3124,Stub
71004975,Radhika Tamang,1183662898,2741,Stub
53124833,Ranabir Singh Thapa,1236926304,10102,GA
73649772,Sanjay Kumar Mahato,1238726493,5788,Stub
77573950,Santoshi Shahi,1241303141,2311,Stub
67669614,Sanu Siva,1232670643,1479,Stub
4971653,Shukraraj Shastri,1246626604,9103,C
70985194,Sonam Gyalchhen Sherpa,1095759552,2174,Stub
57963839,Surya Raj Acharya,1159727043,6060,Start
54028207,Thapa dynasty,1241023946,29138,GA
62433081,Vrajanath Poudyal,1230206658,5237,Start
77491127,Yagya Raj Joshi,1240516482,4849,Start
60171919,AbdulRahman AbdulRazaq,1250092836,9081,C
31614414,Abiola Ajimobi,1243007525,10334,C
47602501,Adedeji Adeleke,1241186305,3966,Stub
61596297,Adelere Adeyemi Oriolowo,1217429640,4753,Start
43870529,Akinwumi Adesina,1246502980,16295,C
46407921,Akinwunmi Ambode,1246220569,11376,C
73813247,Alhaji Idi Farouk,1249041934,4645,Start
71946300,Ali Isa,1240307688,3744,Start
63224867,Aliyu Sabi Abdullahi,1249042452,5255,Start
56913702,Busari Adelakun,1215434038,3122,Start
62783259,Christopher Pere Ajuwa,1244830459,21024,C
60791503,Félix Maradiaga,1218371987,9556,C
72074893,Guillermo Daniel Ortega Reyes,1216080109,1581,Stub
51126147,Janet Akinrinade,1191877008,2621,Start
76842650,Joe Acha,1246220433,3812,Start
76157088,Julius Abure,1246413584,6839,Start
68147935,Kayode Ajulo,1250441949,7977,C
32058225,Lateef Adegbite,1247122505,13324,GA
73128602,Malik Ado-Ibrahim,1225494111,3967,Start
68312306,Maximino Rodríguez Martínez,1163183225,3193,Stub
59441485,Michael Ajegbo,1144112517,4159,Start
7907338,Miguel Larreynaga,1229927077,2567,Stub
63827074,Mohammed Hassan Abdullahi,1182931622,7363,C
77145666,Nadeska Cuthbert,1231767190,4072,Start
45620445,Oloye Akin Alabi,1244486498,14786,C
67664050,Paul Oquist,1176191073,3287,Start
74596745,Philip Agbese,1247028738,2366,Stub
72063421,Princess Pat Ajudua,1224579746,12650,Start
63338673,Saidu Musa Abdullahi,1250601335,5966,Start
46470148,Samuel Adesina,1173870499,2643,Stub
73231843,Shuaib Oba Abdulraheem,1246086159,7997,Start
75191902,Stephen Adewale,1244660968,7296,Start
71626713,Stephen Makoji Achema,1176790138,992,Stub
61684288,Tajudeen Adeyemi Adefisoye,1127044782,5738,Start
68216964,Tayo Alasoadura,1224409517,3886,Start
49321891,Temitope Aluko,1206822680,4201,Start
53833916,Timi Alaibe,1244807145,13659,C
63385250,William Nwankwo Alo,1231515204,5901,C
70384235,Zainab Abubakar Alman,1220763279,3210,Start
674763,Abubakar Tafawa Balewa,1250135459,32936,GA
48808353,Adebayo Johnson Bankole,1200803605,4783,Start
4682178,Ahmadu Bello,1246222626,21242,C
74775007,Ahmed Musa Dangiwa,1200817722,8687,C
58891428,Ajibola Basiru,1234051957,6270,Start
35617357,Alhaji Hassan Dalhat,1041777508,1677,Stub
75823979,Anamero Sunday Dekeri,1247119892,6914,Start
73206974,Babajimi Adegoke Benson,1246220576,11197,C
63310496,Benjamin Anyene,1242620558,5443,Start
74620127,Bisayo Busari-Akinnadeju,1224270625,5334,Start
62050942,Bunmi Dipo Salami,1232995202,10522,C
55725258,Chima Anyaso,1126818356,2271,Stub
76850060,Chris Ayebusiwa,1239442745,3888,Start
57102933,Dapo Folorunsho Asaju,1249147332,6730,Start
56969956,David Dafinone,1249772100,4022,Start
71573874,David Edevbie,1249043995,12301,C
74060843,Dele Belgore,1190984573,6016,Start
64598863,Dipo Dina,1202540135,4947,Start
77016499,Donald Ojogo,1250250353,5210,Start
56967325,Edwin Clark (politician),1197669418,4570,Start
64584020,Enitan Badru,1212879104,8365,Start
49305396,Hadiza Bala Usman,1248013280,14254,C
54271845,Hafsat Mohammed Baba,1245241380,10121,C
63064904,Ibrahim Abdullahi Danbaba,1246598552,5090,Start
60621010,Ibrahim Mohammed Bomai,1248720028,14097,C
65240622,Jibrin Ndagi Baba,1250408724,3721,Stub
49795380,Kande Balarabe,1233724373,2537,Stub
47130712,Michael Opeyemi Bamidele,1248817751,9843,C
50709592,Mohammed Barkindo,1243329720,17071,C
70569020,Mohammed Bello-Koko,1234143023,7499,C
63451455,Musa Babayo,1181607116,15460,C
71829989,Patrick Asadu,1236133136,2911,Stub
57200100,Richard Bamisile,1177423765,9541,C
70394773,Rukayya Dawayya,1246220020,4173,Start
63750132,Sanusi Ado Bayero,1226682853,9494,C
29692598,Tonto Dikeh,1246220034,16690,C
18681273,Tony Ene Asuquo,1246548727,1699,Stub
71277965,Usman Mamman Durkwa,1197400198,1852,Stub
47817493,Yul Edochie,1249801645,13368,C
31667038,Yusuf Datti Baba-Ahmed,1242968401,12073,C
55576808,Abdullahi Abubakar Gumel,1250601261,5512,Start
57790370,Abdullahi Idris Garba,1185669268,4951,Start
27497201,Akanu Ibiam,1233279599,9604,C
73422840,Alabo Dakorinama George-Kelly,1216045204,2431,Stub
73271436,Alex Egbona,1238986408,4532,Start
4857671,Alex Ekwueme,1249045033,12864,C
10038214,Alvan Ikoku,1227608910,5494,Start
45474321,Ayo Fasanmi,1247053005,6945,Start
3141902,Ayo Fayose,1248860898,17391,C
43371976,Babatunde Fowler,1188312683,4313,Start
58788910,Boma Goodhead,1206181815,5240,Start
52582872,Chris Ekiyor,1213553243,5275,Start
70629808,Christopher Imumolen,1220771535,7953,Start
77467803,Cyril Godwin Hart,1241090533,2456,Stub
75631541,Dele Gboluga Ikengboju,1236563572,5351,Start
56987848,Effiong Okon Eyo,1179809941,5138,Start
77589317,Ekperikpe Ekpo,1249260265,7807,C
61124992,Eric Kelechi Igwe,1225736304,2563,Stub
48702505,Femi Falana,1250200022,8832,Start
62916958,Francis Adenigba Fadahunsi,1158624834,1482,Stub
70874738,Gregory Ibe,1245461287,2388,Stub
38169667,Hadi Sirika,1240578422,8644,C
48745382,Hamisu Musa,1240396139,1612,Stub
72270785,Herman Hembe,1149491450,1378,Stub
57227305,Humphrey Omo-Osagie,1144218043,4354,Start
63911734,Ibrahim Tako,1246222619,7472,Start
64600676,Ismaila Isa Funtua,1218160379,8274,Start
69459322,Joseph Itotoh,1140514519,2312,Stub
50747568,Ken Erics,1246220044,15979,C
76540831,Love Ezema,1221676650,3516,Stub
64238561,Modupe Irele,1193042351,4237,Start
74548758,Neda Imasuen,1246220457,3592,Start
50172725,Nkechi Ikpeazu,1235151881,6275,Start
65897805,Owoidighe Ekpoatai,1236704701,4180,Start
58321198,S.G. Ikoku,1140523065,6785,C
75486009,Sunday Iyahen,1243726078,14708,C
64282562,Terkimbi Ikyange,1202786191,4144,Start
52875430,Tunde Eso,1186199883,8185,Start
66541821,Uzoma Emenike,1250224226,5309,Start
67768948,Zakariyau Galadima,1246948271,2603,Stub
47665540,Abba Kyari,1248451106,17180,C
3141929,Abdulkadir Kure,1249044878,3153,Stub
38168896,Ahmad Babba Kaita,1250601354,8864,C
64452495,Ahmed Kusamotu,1221714733,5386,Start
64263391,Ahmed Marafa,1249041342,3229,Stub
74355101,Ajuri Ngelale,1246148444,12651,C
39744509,Albert Legogie,1175840512,1481,Stub
54200079,Alex Kadiri,1250590242,4155,Start
58449511,Ayodeji Karim,1235211765,10323,C
65859433,Badiyya Hassan Mashi,1241297432,4364,Start
69224529,Balarabe Shehu Kakale,1246220838,908,Stub
42993648,Danladi Mohammed,1118324123,2119,Stub
64498128,Dauda Kako Are,1165025935,2703,Stub
66799901,Fati Muhammad,1246220058,5472,Start
71982410,Ibrahim Aminu Kurami,1223117994,2891,Stub
56961489,Ibrahim Makama Misau,1251041715,2618,Start
60413639,Ibrahim Usman Jibril,1250601270,6667,C
67856636,Idris Garba Kareka,1243414573,3233,Start
74199780,Isaac Kwallu,1246139130,4809,Start
49399566,Janet Nwadiogo Mokelu,1057572468,3240,Start
75246368,Khalil Halilu,1230812938,6040,Start
71894276,Khamisu Ahmed Mailantarki,1153781449,4008,Start
40948901,Kingsley Kuku,1232901103,26399,GA
23637290,Louis Mbanefo,1246222636,8896,C
61156118,Manasseh Daniel Jatau,1238159613,3039,Stub
62236624,Mariam Yalwaji Katagum,1222702415,8480,C
31788405,Mercy Johnson,1250924023,24458,GA
57248744,Michael Kwanashie,1246565093,5976,C
72569649,Mohammed Sani Idriss,1211656983,1833,Stub
63057276,Muhammad Mamman Nami,1200771302,6601,Start
59688285,Onwuka Kalu,1219858469,6432,C
77088113,Osaigbovo Iyoha,1232541045,3091,Start
70888743,Rafiu Jafojo,1246220604,2946,Stub
49941157,Salisu Abubakar Maikasuwa,1246234621,2388,Stub
67441142,Saliu Mustapha,1250321633,7394,Start
30814460,Sebastian Okechukwu Mezu,1164841567,7376,C
75336732,Sunusi Musa,1214808205,6306,Start
65898049,Titilayo Laoye-Tomori,1246888806,5426,Start
67549330,Umar Namadi,1250601272,4677,Start
60672251,Zubby Michael,1249961006,12723,C
71435774,Abubakar Sadiku Ohere,1250563956,9779,C
68521538,Adedayo Omolafe,1177285621,3876,Start
54137473,Alabi Hassan Olajoku,1169612000,6991,C
46295545,Ali Olanusi,1158721985,7995,Start
29561208,Amal Pepple,1228528579,3835,Start
70235001,Bernard Odoh,1246220787,11014,C
54984271,Blessing Nwagba,1180361858,8522,Start
57096498,Chigozie Ogbu,1241972007,1538,Stub
44616824,Chris Ogiemwonyi,1188502780,14991,C
40277684,Clem Ohameze,1246220069,6909,Start
58716685,D. K. Onwenu,1243230589,1193,Stub
76842457,Daniel Okungbowa,1246220482,3415,Start
42592828,Doyin Okupe,1247060831,19381,GA
73513388,Dozie Nwankwo,1216142634,7787,Start
2819180,Edward Ikem Okeke,1141350487,3960,Start
38824388,Emmanuel Onwe,1244578373,12880,C
64584927,Evelyn Omavowan Oboro,1241784585,3286,Stub
53620951,Folake Olunloyo,1245626495,3812,Start
58292826,Frank Nneji,1221528261,8209,Start
29256090,Funmilayo Olayinka,1230459371,9945,C
52750593,Gaius Obaseki,1238316276,5093,Start
58799896,Gboyega Oyetola,1246797559,10000,C
41565530,Godwin Ogbaga,1249702099,4980,Start
58299396,J. O. J. Okezie,1246965044,2457,Stub
74754903,Justin Nnorom,1210096515,4143,Start
36470057,Kayode Otitoju,1250590195,4094,Start
55470697,Kenneth Okonkwo,1246220072,7657,Start
62909744,Luqman Oyebisi Ilaka,1243032430,6507,Start
53620306,Nkeiruka Onyejeocha,1177240756,21644,C
53239741,Nnia Nwodo,1248330373,6752,Start
58427905,Oba C. D. Akran,1140518309,2144,Stub
54732894,Osita Ogbu,1249458548,16464,C
54424045,Patrick Obahiagbon,1191433333,6371,Start
74311328,Peter Odey,1249042317,9685,C
66658223,Raheem Olawuyi,1140522153,3079,Stub
73619686,Samson Okwu,1159264529,4059,Start
65897696,Sinatu Ojikutu,1140522870,7955,Start
63858998,Suleiman Oba Nimota,1147339670,3832,Start
68034784,Uchechukwu Nnam-Obi,1242953473,2503,Stub
60357936,Wenike Opurum Briggs,1250419442,5350,C
64387632,Abubakar Y. Suleiman,1248763179,3669,Stub
24346678,Adolphus Wabara,1248909385,19835,C
76834258,Bamidele Salam,1240825566,9075,C
43523864,Bob-Manuel Udokwu,1246468161,7185,Start
72569776,Bridget Twar,1149479906,3199,Stub
59187075,Charles Udoh,1250273545,5889,Start
73332604,Dikko Umar Radda,1248858099,9539,C
38928513,Ebikabowei Victor-Ben,1207390094,4548,Start
55425173,Garba Shehu,1250601333,7700,C
71935457,Gbadebo Rhodes-Vivour,1245870190,17696,GA
51408025,Ibrahim Tahir,1248763321,4804,Start
75252531,Ifeanyi Uchendu,1229889299,1384,Stub
77011600,Iziaq Adekunle Salako,1246732640,5304,Start
58130486,Kunle Soname,1220848508,3511,Start
49448210,Laz Unaogu,1250550076,3519,Start
3968840,Mamman Shata,1227339915,15680,C
65870072,Mariatu Bala Usman,1192201627,3365,Stub
75950689,Maryam Uwais,1242701558,13575,C
59621116,Moses Shipi,1186613019,5544,Start
27363640,Musa Usman,1178635537,5050,Start
65170084,Mustapha Baba Shehuri,1244587845,4939,Start
62454135,Nkiru Sylvanus,1246220078,11171,C
46331472,Olaokun Soyinka,1248925413,5487,Start
25342937,Olusola Saraki,1249041363,9343,C
63650246,Omoyele Sowore treason charges,1248583203,12288,C
52657423,Oshodi Tapa,1216657149,7779,C
64893212,Otunba Fatai Sowemimo,1220229522,3255,Start
77386563,Prince B.B Apugo,1246487385,7197,Start
73586473,Rufai Hanga,1242932427,2993,Stub
63871524,S. K. E. Udeh-Okoye,1136131935,4897,Start
75656966,Saheed Popoola,1211497548,4822,Start
62217792,Sanusi Ohiare,1215474601,12980,C
76420938,Sunday Cyriacus Umeha,1247120279,4263,Start
63753782,Terhemba Shija,1140522160,2534,Stub
57130329,Thompson Salubi,1207104477,3172,Start
64280992,Titus Uba,1246627224,4047,Start
76586211,Tomiwa Aladekomo,1247119888,10825,C
75810079,Ugorji Okechuwu Ugorji,1247120199,10133,C
71875276,Usman Bello Kumo,1173985656,3337,Start
63327521,Yabagi Sani,1249041750,7255,Start
69381634,Abdoulkarim Goukoye,1167401003,2941,Stub
64263307,Abdullahi Wuse,1140523031,3651,Stub
57960971,Alidou Barkire,1241584739,1135,Stub
47641374,Amina Zakari,1151698875,11450,C
59214015,Asa'ad bin Tariq,1229583882,8068,Start
61213266,Binos Dauda Yaroe,1226318030,14365,C
77057837,Boubacar Hama Beidi,1240799135,6002,Start
77058027,Djibo Yacouba,1238216072,4194,Start
2629586,Einar Thambarskelfir,1145167838,9315,C
70445034,Ezekiel Warigbani,1245604782,1829,Stub
64551068,Francis E. Waive,1226013667,5605,Start
31938831,Issoufou Saidou-Djermakoye,1177650722,1352,Stub
22987681,Issoufou Sidibé,1227762370,7661,C
42697368,John Wash Pam,1227314171,1483,Stub
75093103,Khalfan bin Saeed bin Mubarak al-Shueili,1241250091,3146,Start
1676201,Mano Dayak,1241601548,2949,Start
77057904,Marcel Inné,1231186682,6053,Start
32046293,Mohamadou Djibrilla Maïga,1191916353,1317,Stub
75494546,Mohamed Akotey,1191924002,3668,Start
75078373,Mohammed bin Said bin Khalfan Al Mamari,1241252689,3764,Start
31904657,Moussa Moumouni Djermakoye,1227768407,10362,C
31866256,Oumar Ba,1177650193,1045,Stub
74173387,Qais Mohammed Al Yousef,1249877304,2705,Stub
73152490,Sa'adatu Kolo,1152460082,4872,Start
56715285,Sadou Soloké,1172866016,2043,Stub
74930160,Saeed bin Hamoud bin Saeed al Maawali,1241250370,2894,Start
75426767,Said bin Mohammed bin Ahmed Al Saqri,1241250445,3876,Start
75050928,Saleh Shehu Yipmong,1201221700,4304,Start
75312560,Salem bin Mohammed Al Mahrouqi,1248129143,3403,Start
75085301,Salim bin Nasir bin Said Al Aufi,1241251699,4077,Start
36631173,Saloum Traoré,747227236,1059,Stub
75204596,Saud bin Hamoud bin Ahmed Al Habsi,1241249063,3536,Start
77058083,Souleymane Ly,1231188815,3426,Start
75028527,Wale Oladipo,1224493610,15003,C
31865928,Yacouba Sido,1177650740,591,Stub
48293650,Yahaya Madawaki,1229838076,10612,C
53522718,Yakubu Umar Barde,1216648097,3355,Stub
67009905,Yusuf Adamu Gagdi,1236859640,2958,Stub
77105843,Yusuf Buba Yakub,1249384599,12093,C
18907677,Yusuf bin Alawi bin Abdullah,1245440780,8392,C
16795926,Abdul Gani (soldier),1246543437,5105,Start
21764598,Abdul Ghafoor Khan Durrani,1212854333,2509,Stub
36693511,Abdullah Al Saidi,1241135391,3622,Start
74050798,Ahmed E. H. Jaffer,1243671555,4942,Start
63802787,Ali Gul Sangi,1250508881,4688,Start
76284424,Anwar Ali Hyder,1249769516,4762,Start
30559150,Chaudhry Abdul Rehman Khan,1224955194,3935,Start
67287906,Dewan Taimur Raja Chowdhury,1232078838,5473,Start
75385144,Fahr bin Taimur,1250254789,5264,Start
21738620,Ghulam Mohammed Baloch,1244647456,6701,C
11257035,Hamid Javaid,1218766989,6635,C
50333048,Hilal Al Sarmi,1250016264,2164,Stub
22109088,Hyder Bux Jatoi,1250596353,7555,C
26176641,Jamal Kakakhel,1081294446,2206,Stub
39782359,Jamil Ahmed,1222869680,2235,Stub
56302174,Kamruddin Ahmed,1230198799,3467,Start
